UserID,Pur1,Pur2,Pur3,Rec1,Rec2,Rec3,Rec4,Rec5
236.0,FURNITURE,HEALTH,,MICROWAVE,IPAD,ENTERTAINMENT,AIR DRYER,LIFECARE
237.0,FURNITURE,INVERTER,,MICROWAVE,ENTERTAINMENT,IPAD,AIR DRYER,LIFECARE
238.0,FURNITURE,IPAD,,MICROWAVE,ENTERTAINMENT,AIR DRYER,HEALTH,LIFECARE
239.0,FURNITURE,KITCHEN APPLIANCES,,MICROWAVE,IPAD,ENTERTAINMENT,AIR DRYER,TABLET
240.0,FURNITURE,LAPTOP,,MICROWAVE,IPAD,ENTERTAINMENT,AIR DRYER,LIFECARE
241.0,FURNITURE,LIFECARE,,MICROWAVE,IPAD,ENTERTAINMENT,AIR DRYER,TABLET
242.0,FURNITURE,LIFESTYLE,,MICROWAVE,IPAD,ENTERTAINMENT,AIR DRYER,TABLET
243.0,FURNITURE,MICROWAVE,,ENTERTAINMENT,IPAD,HEALTH,AIR DRYER,ATTA MAKER
244.0,FURNITURE,MOBILE,,MICROWAVE,IPAD,ENTERTAINMENT,AIR DRYER,LIFECARE
245.0,FURNITURE,SPORT,,MICROWAVE,IPAD,ENTERTAINMENT,AIR DRYER,TABLET
246.0,FURNITURE,TABLET,,MICROWAVE,IPAD,ENTERTAINMENT,AIR DRYER,LIFECARE
247.0,FURNITURE,TRAVEL,,MICROWAVE,IPAD,ENTERTAINMENT,AIR DRYER,LIFECARE
248.0,FURNITURE,TREATMENT,,MICROWAVE,IPAD,ENTERTAINMENT,AIR DRYER,LIFECARE
249.0,FURNITURE,TV,,MICROWAVE,IPAD,ENTERTAINMENT,AIR DRYER,LIFECARE
250.0,FURNITURE,WASHING MACHINE,,MICROWAVE,IPAD,ENTERTAINMENT,AIR DRYER,LIFECARE
251.0,FURNITURE,WATCH,,TABLET,AIR DRYER,KITCHEN APPLIANCES,AIR PURIFIER,LIFECARE
252.0,FURNITURE,WATER PURIFIER,,MICROWAVE,IPAD,ENTERTAINMENT,AIR DRYER,TABLET
253.0,HEALTH,HEALTH,,WATCH,TABLET,LIFESTYLE,AIR PURIFIER,KITCHEN APPLIANCES
254.0,HEALTH,INVERTER,,AIR PURIFIER,WATCH,TABLET,KITCHEN APPLIANCES,LIFESTYLE
255.0,HEALTH,IPAD,,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,LIFESTYLE
256.0,HEALTH,KITCHEN APPLIANCES,,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP
257.0,HEALTH,LAPTOP,,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES
258.0,HEALTH,LIFECARE,,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES
259.0,HEALTH,LIFESTYLE,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
260.0,HEALTH,MICROWAVE,,CAMERA,ENTERTAINMENT,IPAD,FURNITURE,LIFESTYLE
261.0,HEALTH,MOBILE,,WATCH,TABLET,LIFESTYLE,AIR PURIFIER,KITCHEN APPLIANCES
262.0,HEALTH,SPORT,,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES
263.0,HEALTH,TABLET,,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
264.0,HEALTH,TRAVEL,,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES
265.0,HEALTH,TREATMENT,,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES
266.0,HEALTH,TV,,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES
267.0,HEALTH,WASHING MACHINE,,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES
268.0,HEALTH,WATCH,,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
269.0,HEALTH,WATER PURIFIER,,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES
270.0,INVERTER,INVERTER,,MICROWAVE,SPORT,TREATMENT,TRAVEL,LIFECARE
271.0,INVERTER,IPAD,,MICROWAVE,CAMERA,ENTERTAINMENT,FURNITURE,HEALTH
272.0,INVERTER,KITCHEN APPLIANCES,,WATCH,TABLET,AIR PURIFIER,DESKTOP,LIFESTYLE
273.0,INVERTER,LAPTOP,,MICROWAVE,SPORT,TREATMENT,TRAVEL,WATER PURIFIER
274.0,INVERTER,LIFECARE,,WATCH,AIR PURIFIER,TABLET,KITCHEN APPLIANCES,DESKTOP
275.0,INVERTER,LIFESTYLE,,WATCH,AIR PURIFIER,TABLET,KITCHEN APPLIANCES,DESKTOP
276.0,INVERTER,MICROWAVE,,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
277.0,INVERTER,MOBILE,,MICROWAVE,SPORT,TREATMENT,TRAVEL,LIFECARE
278.0,INVERTER,SPORT,,WATCH,AIR PURIFIER,TABLET,KITCHEN APPLIANCES,DESKTOP
279.0,INVERTER,TABLET,,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP,LIFESTYLE
280.0,INVERTER,TRAVEL,,WATCH,AIR PURIFIER,TABLET,KITCHEN APPLIANCES,DESKTOP
281.0,INVERTER,TREATMENT,,WATCH,AIR PURIFIER,TABLET,KITCHEN APPLIANCES,DESKTOP
282.0,INVERTER,TV,,MICROWAVE,SPORT,TRAVEL,TREATMENT,WATER PURIFIER
283.0,INVERTER,WASHING MACHINE,,MICROWAVE,SPORT,TREATMENT,TRAVEL,LIFECARE
284.0,INVERTER,WATCH,,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP,LIFESTYLE
285.0,INVERTER,WATER PURIFIER,,WATCH,AIR PURIFIER,TABLET,KITCHEN APPLIANCES,DESKTOP
286.0,IPAD,IPAD,,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,HEALTH
287.0,IPAD,KITCHEN APPLIANCES,,CAMERA,MICROWAVE,ENTERTAINMENT,LIFESTYLE,WATCH
288.0,IPAD,LAPTOP,,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,HEALTH
289.0,IPAD,LIFECARE,,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,LIFESTYLE
290.0,IPAD,LIFESTYLE,,CAMERA,MICROWAVE,ENTERTAINMENT,HEALTH,FURNITURE
291.0,IPAD,MICROWAVE,,CAMERA,ENTERTAINMENT,FURNITURE,HEALTH,ATTA MAKER
292.0,IPAD,MOBILE,,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,HEALTH
293.0,IPAD,SPORT,,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,LIFESTYLE
294.0,IPAD,TABLET,,CAMERA,MICROWAVE,ENTERTAINMENT,WATCH,LIFESTYLE
295.0,IPAD,TRAVEL,,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,LIFESTYLE
296.0,IPAD,TREATMENT,,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,LIFESTYLE
297.0,IPAD,TV,,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,HEALTH
298.0,IPAD,WASHING MACHINE,,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,HEALTH
299.0,IPAD,WATCH,,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES,DESKTOP
300.0,IPAD,WATER PURIFIER,,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,LIFESTYLE
301.0,KITCHEN APPLIANCES,KITCHEN APPLIANCES,,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP
302.0,KITCHEN APPLIANCES,LAPTOP,,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP
303.0,KITCHEN APPLIANCES,LIFECARE,,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP
304.0,KITCHEN APPLIANCES,LIFESTYLE,,WATCH,TABLET,AIR PURIFIER,DESKTOP,AIR COOLER
305.0,KITCHEN APPLIANCES,MICROWAVE,,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
306.0,KITCHEN APPLIANCES,MOBILE,,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP
307.0,KITCHEN APPLIANCES,SPORT,,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP
308.0,KITCHEN APPLIANCES,TABLET,,WATCH,AIR PURIFIER,LIFESTYLE,DESKTOP,LIFECARE
309.0,KITCHEN APPLIANCES,TRAVEL,,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP
310.0,KITCHEN APPLIANCES,TREATMENT,,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP
311.0,KITCHEN APPLIANCES,TV,,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP
312.0,KITCHEN APPLIANCES,WASHING MACHINE,,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP
313.0,KITCHEN APPLIANCES,WATCH,,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP,LIFECARE
314.0,KITCHEN APPLIANCES,WATER PURIFIER,,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP
315.0,LAPTOP,LAPTOP,,FURNITURE,IPAD,WATER PURIFIER,CAMERA,INVERTER
316.0,LAPTOP,LIFECARE,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
317.0,LAPTOP,LIFESTYLE,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
318.0,LAPTOP,MICROWAVE,,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
319.0,LAPTOP,MOBILE,,WATCH,CAMERA,FURNITURE,IPAD,TABLET
320.0,LAPTOP,SPORT,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
321.0,LAPTOP,TABLET,,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
322.0,LAPTOP,TRAVEL,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
323.0,LAPTOP,TREATMENT,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
324.0,LAPTOP,TV,,WATCH,MICROWAVE,FURNITURE,AIR PURIFIER,IPAD
325.0,LAPTOP,WASHING MACHINE,,MICROWAVE,KITCHEN APPLIANCES,AIR PURIFIER,FURNITURE,AIR COOLER
326.0,LAPTOP,WATCH,,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
327.0,LAPTOP,WATER PURIFIER,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
328.0,LIFECARE,LIFECARE,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
329.0,LIFECARE,LIFESTYLE,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
330.0,LIFECARE,MICROWAVE,,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
331.0,LIFECARE,MOBILE,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
332.0,LIFECARE,SPORT,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
333.0,LIFECARE,TABLET,,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
334.0,LIFECARE,TRAVEL,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
335.0,LIFECARE,TREATMENT,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
336.0,LIFECARE,TV,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
337.0,LIFECARE,WASHING MACHINE,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
338.0,LIFECARE,WATCH,,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
339.0,LIFECARE,WATER PURIFIER,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
340.0,LIFESTYLE,LIFESTYLE,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
341.0,LIFESTYLE,MICROWAVE,,CAMERA,ENTERTAINMENT,IPAD,FURNITURE,HEALTH
342.0,LIFESTYLE,MOBILE,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
343.0,LIFESTYLE,SPORT,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
344.0,LIFESTYLE,TABLET,,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP,LIFECARE
345.0,LIFESTYLE,TRAVEL,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
346.0,LIFESTYLE,TREATMENT,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
347.0,LIFESTYLE,TV,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
348.0,LIFESTYLE,WASHING MACHINE,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
349.0,LIFESTYLE,WATCH,,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP,LIFECARE
350.0,LIFESTYLE,WATER PURIFIER,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
351.0,MICROWAVE,MICROWAVE,,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
352.0,MICROWAVE,MOBILE,,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
353.0,MICROWAVE,SPORT,,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
354.0,MICROWAVE,TABLET,,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
355.0,MICROWAVE,TRAVEL,,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
356.0,MICROWAVE,TREATMENT,,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
357.0,MICROWAVE,TV,,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
358.0,MICROWAVE,WASHING MACHINE,,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
359.0,MICROWAVE,WATCH,,CAMERA,ENTERTAINMENT,IPAD,FURNITURE,LIFESTYLE
360.0,MICROWAVE,WATER PURIFIER,,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
361.0,MOBILE,MOBILE,,WATCH,TABLET,CAMERA,FURNITURE,IPAD
362.0,MOBILE,SPORT,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
363.0,MOBILE,TABLET,,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
364.0,MOBILE,TRAVEL,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
365.0,MOBILE,TREATMENT,,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES
366.0,MOBILE,TV,,WATCH,ENTERTAINMENT,MICROWAVE,TABLET,CAMERA
367.0,MOBILE,WASHING MACHINE,,WATCH,MICROWAVE,TABLET,ENTERTAINMENT,KITCHEN APPLIANCES
368.0,MOBILE,WATCH,,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
369.0,MOBILE,WATER PURIFIER,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
370.0,SPORT,SPORT,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
371.0,SPORT,TABLET,,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
372.0,SPORT,TRAVEL,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
373.0,SPORT,TREATMENT,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
374.0,SPORT,TV,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
375.0,SPORT,WASHING MACHINE,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
376.0,SPORT,WATCH,,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
377.0,SPORT,WATER PURIFIER,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
378.0,TABLET,TABLET,,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
379.0,TABLET,TRAVEL,,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
380.0,TABLET,TREATMENT,,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
381.0,TABLET,TV,,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
382.0,TABLET,WASHING MACHINE,,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
383.0,TABLET,WATCH,,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP,LIFECARE
384.0,TABLET,WATER PURIFIER,,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
385.0,TRAVEL,TRAVEL,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
386.0,TRAVEL,TREATMENT,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
387.0,TRAVEL,TV,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
388.0,TRAVEL,WASHING MACHINE,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
389.0,TRAVEL,WATCH,,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
390.0,TRAVEL,WATER PURIFIER,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
391.0,TREATMENT,TREATMENT,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
392.0,TREATMENT,TV,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
393.0,TREATMENT,WASHING MACHINE,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
394.0,TREATMENT,WATCH,,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
395.0,TREATMENT,WATER PURIFIER,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
396.0,TV,TV,,WATCH,ENTERTAINMENT,MICROWAVE,AIR PURIFIER,DESKTOP
397.0,TV,WASHING MACHINE,,MICROWAVE,WATCH,ENTERTAINMENT,KITCHEN APPLIANCES,AIR PURIFIER
398.0,TV,WATCH,,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
399.0,TV,WATER PURIFIER,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
400.0,WASHING MACHINE,WASHING MACHINE,,MICROWAVE,KITCHEN APPLIANCES,WATCH,AIR PURIFIER,ENTERTAINMENT
401.0,WASHING MACHINE,WATCH,,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
402.0,WASHING MACHINE,WATER PURIFIER,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
403.0,WATCH,WATCH,,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
404.0,WATCH,WATER PURIFIER,,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
405.0,WATER PURIFIER,WATER PURIFIER,,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
406.0,AC,AC,AC,KITCHEN APPLIANCES,AIR PURIFIER,LAPTOP,WATER PURIFIER,LIFECARE
407.0,AC,AC,AIR COOLER,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
408.0,AC,AC,AIR DRYER,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
409.0,AC,AC,AIR PURIFIER,WATCH,TABLET,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
410.0,AC,AC,ATTA MAKER,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
411.0,AC,AC,CAMERA,MICROWAVE,ENTERTAINMENT,IPAD,HEALTH,LIFESTYLE
412.0,AC,AC,DESKTOP,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
413.0,AC,AC,ENTERTAINMENT,CAMERA,MICROWAVE,IPAD,FURNITURE,HEALTH
414.0,AC,AC,FRIDGE,MICROWAVE,KITCHEN APPLIANCES,AIR PURIFIER,LAPTOP,WASHING MACHINE
415.0,AC,AC,FURNITURE,MICROWAVE,IPAD,ENTERTAINMENT,AIR DRYER,LIFECARE
416.0,AC,AC,HEALTH,WATCH,AIR PURIFIER,TABLET,LIFESTYLE,KITCHEN APPLIANCES
417.0,AC,AC,INVERTER,MICROWAVE,SPORT,TRAVEL,TREATMENT,LIFECARE
418.0,AC,AC,IPAD,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,HEALTH
419.0,AC,AC,KITCHEN APPLIANCES,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP
420.0,AC,AC,LAPTOP,FURNITURE,KITCHEN APPLIANCES,AIR PURIFIER,WATER PURIFIER,TRAVEL
421.0,AC,AC,LIFECARE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
422.0,AC,AC,LIFESTYLE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
423.0,AC,AC,MICROWAVE,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
424.0,AC,AC,MOBILE,WATCH,CAMERA,LAPTOP,TABLET,FURNITURE
425.0,AC,AC,SPORT,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
426.0,AC,AC,TABLET,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
427.0,AC,AC,TRAVEL,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
428.0,AC,AC,TREATMENT,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
429.0,AC,AC,TV,WATCH,ENTERTAINMENT,AIR PURIFIER,KITCHEN APPLIANCES,LAPTOP
430.0,AC,AC,WASHING MACHINE,MICROWAVE,KITCHEN APPLIANCES,AIR PURIFIER,WATCH,ENTERTAINMENT
431.0,AC,AC,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
432.0,AC,AC,WATER PURIFIER,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
433.0,AC,AIR COOLER,AIR COOLER,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
434.0,AC,AIR COOLER,AIR DRYER,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
435.0,AC,AIR COOLER,AIR PURIFIER,WATCH,TABLET,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
436.0,AC,AIR COOLER,ATTA MAKER,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
437.0,AC,AIR COOLER,CAMERA,MICROWAVE,ENTERTAINMENT,IPAD,HEALTH,LIFESTYLE
438.0,AC,AIR COOLER,DESKTOP,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
439.0,AC,AIR COOLER,ENTERTAINMENT,CAMERA,MICROWAVE,IPAD,FURNITURE,HEALTH
440.0,AC,AIR COOLER,FRIDGE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
441.0,AC,AIR COOLER,FURNITURE,MICROWAVE,IPAD,ENTERTAINMENT,AIR DRYER,LIFECARE
442.0,AC,AIR COOLER,HEALTH,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,KITCHEN APPLIANCES
443.0,AC,AIR COOLER,INVERTER,WATCH,AIR PURIFIER,TABLET,KITCHEN APPLIANCES,DESKTOP
444.0,AC,AIR COOLER,IPAD,CAMERA,MICROWAVE,ENTERTAINMENT,FURNITURE,LIFESTYLE
445.0,AC,AIR COOLER,KITCHEN APPLIANCES,WATCH,TABLET,AIR PURIFIER,LIFESTYLE,DESKTOP
446.0,AC,AIR COOLER,LAPTOP,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
447.0,AC,AIR COOLER,LIFECARE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
448.0,AC,AIR COOLER,LIFESTYLE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,DESKTOP
449.0,AC,AIR COOLER,MICROWAVE,CAMERA,ENTERTAINMENT,FURNITURE,IPAD,HEALTH
450.0,AC,AIR COOLER,MOBILE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
451.0,AC,AIR COOLER,SPORT,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
452.0,AC,AIR COOLER,TABLET,WATCH,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
453.0,AC,AIR COOLER,TRAVEL,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
454.0,AC,AIR COOLER,TREATMENT,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
455.0,AC,AIR COOLER,TV,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
456.0,AC,AIR COOLER,WASHING MACHINE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
457.0,AC,AIR COOLER,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
458.0,AC,AIR COOLER,WATER PURIFIER,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
459.0,AC,AIR DRYER,AIR DRYER,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
460.0,AC,AIR DRYER,AIR PURIFIER,WATCH,TABLET,KITCHEN APPLIANCES,LIFESTYLE,DESKTOP
461.0,AC,AIR DRYER,ATTA MAKER,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
462.0,AC,AIR DRYER,CAMERA,MICROWAVE,ENTERTAINMENT,IPAD,HEALTH,LIFESTYLE
463.0,AC,AIR DRYER,DESKTOP,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
464.0,AC,AIR DRYER,ENTERTAINMENT,CAMERA,MICROWAVE,IPAD,FURNITURE,HEALTH
465.0,AC,AIR DRYER,FRIDGE,WATCH,TABLET,AIR PURIFIER,KITCHEN APPLIANCES,LIFESTYLE
466.0,AC,AIR DRYER,FURNITURE,MICROWAVE,IPAD,ENTERTAINMENT,LIFECARE,TABLET
